# age,gender,hhType,hhId,Node
45,1,1,123,2450
53,1,1,2,2427
55,0,1,97,2381
55,0,1,12,3725
59,0,1,329,471
59,1,1,11,2378
58,1,1,211,2379
57,1,1,302,2367
57,1,1,166,3735
56,1,1,319,3735
62,0,1,189,2434
62,0,1,65,2376
64,0,1,357,2434
62,0,1,238,2379
62,0,1,358,471
63,1,1,185,2420
64,1,1,13,2420
61,1,1,19,2375
66,0,1,165,2394
66,0,1,99,2429
69,0,1,95,2339
65,1,1,6,2420
65,1,1,201,2379
69,1,1,376,2364
68,1,1,139,3735
69,1,1,337,2376
71,0,1,27,2418
74,0,1,157,2378
70,0,1,20,2408
73,0,1,55,3733
71,0,1,34,2394
72,0,1,294,2447
74,1,1,25,2450
74,1,1,217,2394
70,1,1,100,3733
74,1,1,387,2408
73,1,1,293,3735
76,0,1,104,2379
77,0,1,223,2420
75,0,1,74,2378
77,0,1,5,3733
78,1,1,280,2367
75,1,1,83,2434
79,1,1,4,2434
78,1,1,204,3735
82,0,1,252,3725
83,1,1,86,2379
83,1,1,101,2381
84,1,1,360,2418
80,1,1,47,2418
82,1,1,232,2408
89,1,1,226,2434
89,1,1,195,2427
87,1,1,349,2394
2,1,2,533,2447
9,0,2,419,2378
9,0,2,409,2434
5,0,2,509,3725
8,0,2,394,2429
9,1,2,533,2447
10,0,2,500,3733
11,0,2,488,2379
14,1,2,411,2420
14,1,2,509,3725
14,1,2,531,2420
18,0,2,405,471
17,0,2,539,2376
17,1,2,432,3735
24,0,2,394,2429
22,0,2,413,2364
22,0,2,506,3733
28,0,2,432,3735
26,0,2,540,2368
27,0,2,438,2381
26,0,2,538,471
25,1,2,523,2366
27,1,2,458,2378
31,0,2,483,2366
30,0,2,413,2364
31,0,2,535,3725
33,1,2,421,2379
32,1,2,504,3725
34,1,2,483,2366
30,1,2,424,2420
31,1,2,538,471
33,1,2,543,2420
37,0,2,458,2378
35,0,2,423,2376
39,0,2,539,2376
39,0,2,488,2379
39,0,2,516,2375
37,1,2,435,3733
38,1,2,528,2434
37,1,2,421,2379
39,1,2,438,2381
36,1,2,525,2339
37,1,2,544,2394
36,1,2,464,2364
38,1,2,504,3725
37,1,2,435,3733
35,1,2,516,2375
36,1,2,467,2376
42,0,2,487,2433
44,0,2,439,3725
44,0,2,412,3733
45,0,2,398,3725
49,1,2,497,2447
45,1,2,517,2366
52,0,2,449,2430
50,0,2,409,2434
51,0,2,506,3733
51,0,2,528,2434
52,1,2,424,2420
51,1,2,417,2429
57,0,2,411,2420
55,0,2,464,2364
55,1,2,467,2376
58,1,2,531,2420
58,1,2,423,2376
58,1,2,398,3725
60,0,2,412,3733
61,1,2,519,2379
62,1,2,476,2375
60,1,2,500,3733
60,1,2,419,2378
61,1,2,519,2379
66,0,2,476,2375
68,1,2,417,2429
73,1,2,393,2366
70,1,2,544,2394
75,1,2,523,2366
75,1,2,525,2339
75,1,2,405,471
78,1,2,517,2366
83,0,2,393,2366
82,1,2,449,2430
89,0,2,497,2447
88,0,2,487,2433
85,1,2,543,2420
88,1,2,540,2368
86,1,2,439,3725
88,1,2,535,3725
4,0,3,611,2379
2,0,3,592,2367
2,0,3,567,2393
4,1,3,620,2378
2,1,3,573,2378
6,1,3,560,2433
14,0,3,557,2339
10,0,3,561,3733
13,0,3,589,2430
14,1,3,561,3733
11,1,3,581,471
13,1,3,581,471
19,1,3,563,3725
17,1,3,611,2379
17,1,3,623,2367
23,1,3,592,2367
24,1,3,553,2394
25,1,3,601,2381
26,1,3,578,2420
29,1,3,561,3733
29,1,3,583,2418
33,0,3,592,2367
32,0,3,578,2420
33,0,3,572,2430
30,1,3,582,2379
33,1,3,573,2378
35,0,3,583,2418
37,0,3,567,2393
35,1,3,581,471
38,1,3,611,2379
38,1,3,627,2379
42,0,3,582,2379
41,0,3,557,2339
42,0,3,585,2375
43,0,3,623,2367
40,0,3,623,2367
41,0,3,572,2430
42,1,3,553,2394
44,1,3,563,3725
44,1,3,566,3735
46,0,3,565,2379
47,0,3,627,2379
47,0,3,550,2376
48,0,3,565,2379
48,1,3,620,2378
49,1,3,567,2393
53,0,3,577,2366
52,1,3,603,2368
54,1,3,573,2378
50,1,3,560,2433
56,0,3,550,2376
59,0,3,577,2366
59,1,3,565,2379
57,1,3,572,2430
55,1,3,596,2376
60,0,3,601,2381
61,1,3,553,2394
61,1,3,601,2381
69,0,3,582,2379
68,1,3,566,3735
67,1,3,560,2433
65,1,3,557,2339
71,0,3,578,2420
73,0,3,596,2376
74,0,3,563,3725
73,0,3,585,2375
72,0,3,566,3735
73,0,3,585,2375
72,1,3,577,2366
78,0,3,596,2376
78,0,3,627,2379
75,1,3,603,2368
78,1,3,583,2418
75,1,3,550,2376
80,0,3,603,2368
82,0,3,620,2378
86,0,3,589,2430
88,1,3,589,2430
4,0,4,644,2376
0,0,4,642,2379
1,1,4,639,3735
5,0,4,646,2381
9,0,4,644,2376
8,1,4,664,2375
9,1,4,636,2368
6,1,4,651,3733
8,1,4,648,3725
14,1,4,664,2375
14,1,4,639,3735
20,0,4,632,2394
28,0,4,648,3725
25,1,4,664,2375
28,1,4,641,2376
25,1,4,642,2379
32,0,4,641,2376
31,0,4,642,2379
39,0,4,661,2376
35,1,4,641,2376
35,1,4,661,2376
39,1,4,636,2368
38,1,4,661,2376
43,0,4,632,2394
47,0,4,642,2379
48,0,4,661,2376
46,0,4,644,2376
49,0,4,664,2375
48,1,4,651,3733
52,0,4,648,3725
56,0,4,648,3725
55,1,4,646,2381
61,0,4,639,3735
61,1,4,651,3733
61,1,4,639,3735
68,0,4,646,2381
66,0,4,646,2381
67,1,4,636,2368
75,1,4,632,2394
81,0,4,636,2368
82,1,4,641,2376
84,1,4,644,2376
88,1,4,651,3733
85,1,4,632,2394
6,0,5,685,3733
7,1,5,685,3733
24,1,5,679,2378
25,0,5,685,3733
28,1,5,679,2378
39,1,5,679,2378
50,0,5,685,3733
60,1,5,679,2378
71,0,5,679,2378
87,0,5,685,3733
9,1,6,696,2368
27,0,6,696,2368
37,0,6,696,2368
41,0,6,696,2368
49,1,6,696,2368
51,0,6,696,2368
17,0,1,193,2765
19,0,1,19,2773
16,0,1,151,2748
15,1,1,271,2754
15,1,1,85,2766
15,1,1,251,2756
22,0,1,199,2773
27,0,1,240,2734
28,0,1,36,2761
27,0,1,126,2745
27,1,1,97,2774
29,1,1,202,2743
30,0,1,207,2765
33,0,1,89,2750
34,0,1,221,2763
32,0,1,320,2760
36,0,1,73,2765
36,0,1,243,2743
38,0,1,304,2749
38,1,1,35,2749
39,1,1,38,2749
36,1,1,312,2772
35,1,1,253,2755
35,1,1,217,466
42,1,1,171,2734
43,1,1,277,2771
41,1,1,302,2761
45,0,1,265,2743
48,0,1,10,625
49,0,1,316,2748
48,0,1,232,2765
48,1,1,67,2774
47,1,1,285,2771
52,0,1,129,466
54,0,1,298,2746
51,0,1,263,2773
52,0,1,226,2760
50,0,1,77,2763
52,0,1,180,2774
53,0,1,203,2763
52,1,1,59,2730
53,1,1,238,2773
53,1,1,248,743
61,0,1,33,2760
63,0,1,147,2754
64,0,1,295,462
63,0,1,205,743
63,1,1,292,2773
60,1,1,60,2760
61,1,1,210,2771
60,1,1,293,2773
64,1,1,201,2749
62,1,1,130,2748
64,1,1,281,2744
68,0,1,75,2774
68,0,1,158,2772
65,1,1,181,462
69,1,1,3,2744
74,0,1,301,462
70,0,1,198,2743
72,1,1,109,2774
70,1,1,255,2774
70,1,1,178,629
73,1,1,139,2763
71,1,1,183,466
73,1,1,105,2743
78,0,1,222,2749
79,0,1,290,2760
76,0,1,140,2774
81,0,1,107,2749
80,1,1,17,2765
81,1,1,303,2760
82,1,1,86,462
80,1,1,20,743
82,1,1,269,2761
87,1,1,188,2774
85,1,1,186,2766
0,0,2,394,2771
4,0,2,378,2767
7,1,2,341,2743
6,1,2,402,2734
14,0,2,355,2761
11,0,2,405,2746
12,0,2,358,743
14,0,2,409,466
14,1,2,355,2761
14,1,2,373,2774
16,1,2,381,2743
15,1,2,405,2746
23,1,2,357,743
24,1,2,402,2734
23,1,2,332,2744
22,1,2,363,2774
23,1,2,343,2734
29,1,2,343,2734
32,1,2,424,2755
31,1,2,325,2761
32,1,2,394,2771
31,1,2,369,2745
33,1,2,424,2755
34,1,2,338,629
31,1,2,350,2771
39,0,2,350,2771
42,0,2,389,2746
40,0,2,338,629
44,0,2,349,2760
42,0,2,370,2773
43,0,2,363,2774
40,0,2,341,2743
43,1,2,381,2743
44,1,2,389,2746
43,1,2,357,743
45,0,2,410,2746
45,0,2,349,2760
47,0,2,367,2772
47,0,2,392,2763
52,0,2,393,2754
53,1,2,370,2773
57,0,2,409,466
59,0,2,332,2744
55,1,2,391,2754
59,1,2,386,2749
63,1,2,420,2743
60,1,2,367,2772
65,1,2,373,2774
65,1,2,391,2754
74,0,2,392,2763
78,0,2,358,743
76,1,2,361,2748
76,1,2,393,2754
75,1,2,369,2745
79,1,2,410,2746
81,0,2,325,2761
83,0,2,420,2743
84,1,2,378,2767
88,1,2,361,2748
87,1,2,386,2749
5,0,3,427,2765
14,0,3,440,2760
15,0,3,448,2749
21,1,3,450,2774
28,1,3,451,2756
31,1,3,440,2760
33,1,3,440,2760
35,0,3,450,2774
43,0,3,428,2755
47,0,3,448,2749
47,0,3,441,2743
45,1,3,428,2755
47,1,3,454,2763
52,0,3,444,2760
51,0,3,454,2763
50,1,3,460,2760
57,0,3,427,2765
55,1,3,460,2760
56,1,3,451,2756
55,1,3,451,2756
67,1,3,454,2763
71,1,3,441,2743
74,1,3,428,2755
72,1,3,460,2760
77,1,3,444,2760
76,1,3,441,2743
76,1,3,444,2760
80,1,3,448,2749
86,0,3,427,2765
86,1,3,450,2774
4,0,4,467,2734
1,0,4,464,466
2,0,4,471,2730
4,0,4,466,2771
7,0,4,466,2771
5,0,4,482,2746
19,0,4,467,2734
20,1,4,482,2746
28,0,4,466,2771
31,0,4,482,2746
34,1,4,464,466
34,1,4,479,2773
41,0,4,471,2730
42,0,4,464,466
42,0,4,467,2734
48,1,4,464,466
47,1,4,471,2730
46,1,4,482,2746
56,0,4,479,2773
71,0,4,466,2771
78,1,4,471,2730
78,1,4,479,2773
86,0,4,467,2734
88,1,4,479,2773
8,0,5,490,2745
24,1,5,494,2755
32,1,5,490,2745
38,0,5,494,2755
39,1,5,490,2745
41,0,5,494,2755
47,1,5,494,2755
55,1,5,494,2755
74,0,5,490,2745
79,0,5,490,2745
3,0,7,503,2748
4,1,7,503,2748
10,1,7,502,2774
19,1,7,502,2774
22,1,7,503,2748
33,0,7,502,2774
34,1,7,503,2748
35,1,7,503,2748
40,1,7,503,2748
46,0,7,503,2748
58,0,7,503,2748
60,0,7,503,2748
67,0,7,502,2774
69,1,7,502,2774
74,0,7,502,2774
72,1,7,502,2774
78,0,7,503,2748
77,1,7,503,2748
82,0,7,502,2774
85,0,7,502,2774
15,0,1,30,1694
21,0,1,57,1694
32,0,1,59,1694
34,0,1,19,3060
32,0,1,1,1134
30,0,1,95,1694
30,0,1,37,1136
34,0,1,40,3062
32,1,1,98,3060
32,1,1,22,1136
31,1,1,41,1134
32,1,1,23,1694
37,1,1,87,1143
39,1,1,52,3062
40,1,1,68,3062
43,1,1,75,3044
41,1,1,0,1134
44,1,1,17,1137
45,1,1,15,1143
45,1,1,62,1694
59,1,1,29,1142
59,1,1,79,3062
56,1,1,10,1136
59,1,1,14,1136
57,1,1,48,1134
60,0,1,8,3060
64,0,1,39,1147
61,0,1,20,1704
60,0,1,5,3044
67,0,1,38,3062
65,0,1,76,1137
66,0,1,46,3060
69,0,1,93,3062
65,0,1,91,1141
68,1,1,67,1134
66,1,1,26,1134
68,1,1,31,3062
72,1,1,56,1142
74,1,1,34,1141
77,0,1,89,3044
79,0,1,73,1694
79,1,1,13,1136
78,1,1,24,1141
82,0,1,90,1134
83,0,1,94,1134
9,0,2,109,1135
7,0,2,117,1694
7,1,2,122,1134
10,1,2,113,1142
13,1,2,99,726
10,1,2,122,1134
28,0,2,110,3060
27,1,2,126,1147
28,1,2,121,1137
28,1,2,110,3060
26,1,2,133,1137
26,1,2,105,3060
32,0,2,133,1137
31,0,2,126,1147
34,1,2,105,3060
31,1,2,136,1136
37,0,2,137,1143
42,0,2,123,726
44,0,2,109,1135
41,0,2,123,726
57,1,2,120,1134
62,0,2,99,726
62,0,2,102,3060
64,0,2,102,3060
65,0,2,127,1135
69,0,2,113,1142
65,0,2,135,1142
66,0,2,137,1143
71,0,2,121,1137
74,0,2,117,1694
71,0,2,119,1694
73,0,2,136,1136
71,0,2,116,1694
72,1,2,124,1135
78,1,2,127,1135
76,1,2,119,1694
76,1,2,124,1135
82,1,2,135,1142
83,1,2,116,1694
81,1,2,120,1134
80,1,2,0,1134
5,1,3,143,3044
16,1,3,147,3062
24,1,3,144,1137
27,1,3,156,1694
25,1,3,141,1141
37,1,3,156,1694
35,1,3,141,1141
48,0,3,157,1143
45,0,3,150,1137
47,0,3,144,1137
58,0,3,141,1141
74,1,3,145,1704
77,0,3,157,1143
82,0,3,143,3044
82,1,3,157,1143
84,1,3,150,1137
86,1,3,145,1704
86,1,3,147,3062
89,1,3,147,3062
88,1,3,145,1704
86,1,3,156,1694
85,1,3,143,3044
87,1,3,150,1137
89,1,3,144,1137
89,1,3,0,1134
89,1,3,0,1134
3,1,4,167,1134
12,1,4,163,1135
27,0,4,167,1134
48,0,4,167,1134
45,1,4,163,1135
61,0,4,163,1135
67,1,4,163,1135
76,0,4,167,1134
85,1,4,0,1134
11,0,5,169,1134
16,1,5,169,1134
36,0,5,169,1134
62,0,5,169,1134
65,1,5,169,1134
82,1,5,0,1134
88,1,5,0,1134
88,1,5,0,1134
61,1,6,172,726
62,1,6,172,726
62,1,6,173,3062
63,1,6,172,726
61,1,6,173,3062
62,1,6,172,726
64,1,6,173,3062
60,1,6,172,726
62,1,6,173,3062
61,1,6,173,3062
64,1,6,173,3062
63,1,6,172,726
64,1,6,0,1134
64,1,6,0,1134
63,1,6,0,1134
19,1,1,34,3710
15,1,1,78,1818
19,1,1,48,3143
25,0,1,274,3144
29,0,1,103,3140
29,0,1,232,1796
28,0,1,108,1797
29,1,1,197,3141
25,1,1,20,1823
33,0,1,202,3142
32,0,1,113,1795
30,0,1,46,4016
33,1,1,81,3148
30,1,1,21,3140
39,0,1,127,1797
37,0,1,222,1797
39,1,1,280,3141
36,1,1,119,3440
39,1,1,292,3439
40,0,1,43,1796
42,0,1,27,3142
41,0,1,19,3144
48,0,1,7,1819
48,0,1,239,3144
48,1,1,87,4015
53,1,1,298,4009
55,0,1,154,3898
58,0,1,161,4007
59,0,1,16,4007
55,0,1,85,3440
56,0,1,77,3438
59,1,1,243,3151
59,1,1,182,3141
55,1,1,195,3711
58,1,1,37,3142
64,0,1,169,4015
60,0,1,266,3141
61,0,1,171,3438
63,1,1,216,1797
62,1,1,297,3140
64,1,1,98,4009
67,0,1,226,1795
65,0,1,284,3140
67,1,1,164,1822
66,1,1,257,3142
66,1,1,121,4010
72,0,1,138,3142
71,1,1,269,3142
79,0,1,173,1819
77,0,1,132,3710
75,0,1,174,4010
75,0,1,254,3710
81,0,1,118,4008
82,1,1,25,3439
86,0,1,5,3149
86,1,1,17,3148
87,1,1,241,3710
2,0,2,380,3439
0,0,2,536,4015
3,1,2,396,3144
4,1,2,318,3148
5,0,2,430,3439
8,0,2,384,3143
8,0,2,491,4007
7,0,2,348,1795
9,0,2,354,1795
5,0,2,348,1795
5,1,2,312,3439
10,1,2,314,3440
12,1,2,412,1796
10,1,2,544,4016
15,0,2,544,4016
20,0,2,499,1819
23,1,2,464,3418
24,1,2,314,3440
29,0,2,494,3142
28,0,2,443,1797
27,0,2,490,1822
29,1,2,337,4008
28,1,2,350,3140
32,0,2,442,3418
30,0,2,481,1823
33,0,2,387,1818
31,1,2,491,4007
32,1,2,309,3148
37,0,2,312,3439
37,0,2,494,3142
35,0,2,459,4007
37,0,2,396,3144
39,1,2,415,3150
36,1,2,380,3439
37,1,2,406,4008
37,1,2,473,1795
43,0,2,415,3150
42,0,2,472,3439
41,0,2,305,3150
40,0,2,532,1795
40,0,2,532,1795
42,1,2,428,3144
49,0,2,464,3418
45,0,2,412,1796
46,0,2,447,4009
48,1,2,384,3143
53,0,2,549,3439
50,1,2,499,1819
54,1,2,318,3148
54,1,2,449,1796
58,0,2,307,3440
55,0,2,354,1795
57,0,2,382,3439
55,1,2,350,3140
62,0,2,406,4008
63,0,2,449,1796
60,1,2,372,3710
62,1,2,535,4007
62,1,2,361,3148
60,1,2,535,4007
60,1,2,442,3418
62,1,2,391,3439
64,1,2,490,1822
62,1,2,382,3439
63,1,2,469,3898
65,0,2,400,3143
67,0,2,347,3710
67,0,2,307,3440
68,0,2,521,3143
69,1,2,346,1819
69,1,2,435,3141
69,1,2,309,3148
67,1,2,469,3898
65,1,2,549,3439
65,1,2,437,1796
65,1,2,437,1796
68,1,2,435,3141
73,0,2,391,3439
70,1,2,428,3144
74,1,2,387,1818
78,1,2,481,1823
75,1,2,521,3143
76,1,2,346,1819
78,1,2,495,3439
79,1,2,430,3439
76,1,2,361,3148
81,0,2,305,3150
81,0,2,347,3710
83,1,2,447,4009
80,1,2,400,3143
84,1,2,473,1795
83,1,2,337,4008
85,0,2,536,4015
86,1,2,459,4007
89,1,2,495,3439
86,1,2,443,1797
89,1,2,472,3439
86,1,2,372,3710
3,0,3,673,3419
3,0,3,571,3144
4,0,3,645,1863
0,0,3,645,1863
4,1,3,569,1819
4,1,3,691,4016
1,1,3,565,3143
1,1,3,581,3140
5,0,3,571,3144
7,1,3,654,3898
5,1,3,559,3147
7,1,3,569,1819
6,1,3,569,1819
11,0,3,623,3150
13,0,3,636,1819
11,0,3,691,4016
12,1,3,699,3142
12,1,3,680,1796
11,1,3,665,3141
18,0,3,632,3141
18,0,3,628,3710
19,1,3,696,3712
18,1,3,553,1796
16,1,3,554,4015
15,1,3,631,3145
16,1,3,686,3141
23,0,3,557,4016
21,0,3,632,3141
24,1,3,673,3419
27,0,3,598,1863
26,1,3,673,3419
26,1,3,686,3141
29,1,3,645,1863
26,1,3,696,3712
30,0,3,699,3142
30,0,3,631,3145
30,0,3,598,1863
31,0,3,570,3144
34,1,3,616,4010
33,1,3,696,3712
31,1,3,678,3150
38,0,3,578,1819
37,0,3,570,3144
35,0,3,554,4015
36,0,3,557,4016
36,0,3,680,1796
44,1,3,691,4016
44,1,3,565,3143
44,1,3,664,1797
41,1,3,570,3144
40,1,3,598,1863
47,0,3,699,3142
48,1,3,623,3150
48,1,3,665,3141
50,0,3,628,3710
54,1,3,578,1819
52,1,3,665,3141
58,0,3,636,1819
58,0,3,559,3147
58,0,3,664,1797
57,0,3,623,3150
59,0,3,581,3140
56,0,3,654,3898
56,1,3,571,3144
56,1,3,678,3150
56,1,3,678,3150
55,1,3,565,3143
61,0,3,628,3710
62,0,3,578,1819
61,0,3,636,1819
62,1,3,632,3141
63,1,3,554,4015
66,0,3,616,4010
68,1,3,631,3145
68,1,3,559,3147
66,1,3,581,3140
71,0,3,553,1796
74,1,3,686,3141
76,0,3,557,4016
79,1,3,654,3898
84,1,3,553,1796
81,1,3,680,1796
85,0,3,616,4010
89,1,3,664,1797
4,0,4,737,3439
3,0,4,721,3143
4,0,4,721,3143
3,0,4,816,3710
0,1,4,734,4009
2,1,4,726,3438
2,1,4,708,3148
1,1,4,751,3140
7,0,4,774,4015
8,1,4,737,3439
11,0,4,789,1795
14,0,4,785,1795
12,0,4,721,3143
14,0,4,801,4007
11,1,4,778,1795
12,1,4,708,3148
13,1,4,816,3710
17,0,4,707,1797
16,0,4,826,3148
18,0,4,725,3144
16,1,4,726,3438
16,1,4,825,1796
18,1,4,744,4007
21,0,4,806,4009
21,1,4,801,4007
23,1,4,778,1795
29,0,4,781,1863
25,0,4,754,3898
26,0,4,721,3143
27,1,4,787,3143
26,1,4,712,4007
25,1,4,734,4009
26,1,4,725,3144
34,0,4,737,3439
32,0,4,826,3148
30,0,4,803,4009
34,1,4,726,3438
33,1,4,708,3148
30,1,4,751,3140
33,1,4,777,1823
39,0,4,803,4009
39,0,4,789,1795
35,0,4,785,1795
37,0,4,787,3143
38,0,4,744,4007
35,1,4,825,1796
38,1,4,744,4007
37,1,4,803,4009
37,1,4,761,1796
39,1,4,734,4009
38,1,4,801,4007
41,0,4,774,4015
43,0,4,822,3710
42,1,4,777,1823
44,1,4,744,4007
40,1,4,816,3710
44,1,4,787,3143
45,0,4,761,1796
47,0,4,739,4009
45,0,4,707,1797
45,1,4,726,3438
49,1,4,801,4007
46,1,4,822,3710
49,1,4,707,1797
51,0,4,710,3898
53,0,4,730,3151
53,1,4,826,3148
51,1,4,806,4009
53,1,4,712,4007
55,0,4,822,3710
56,0,4,739,4009
56,0,4,803,4009
59,1,4,777,1823
60,0,4,710,3898
64,0,4,825,1796
61,0,4,777,1823
60,0,4,725,3144
64,1,4,785,1795
63,1,4,826,3148
64,1,4,787,3143
60,1,4,781,1863
61,1,4,816,3710
62,1,4,825,1796
65,0,4,774,4015
66,0,4,710,3898
69,0,4,730,3151
67,0,4,778,1795
65,0,4,739,4009
69,0,4,707,1797
69,0,4,739,4009
67,1,4,761,1796
67,1,4,822,3710
67,1,4,730,3151
70,0,4,730,3151
72,1,4,734,4009
77,0,4,725,3144
77,0,4,774,4015
78,1,4,754,3898
77,1,4,781,1863
76,1,4,778,1795
83,0,4,737,3439
82,0,4,781,1863
80,0,4,712,4007
82,0,4,785,1795
82,0,4,789,1795
80,0,4,754,3898
81,1,4,708,3148
82,1,4,710,3898
80,1,4,712,4007
81,1,4,751,3140
81,1,4,806,4009
87,0,4,761,1796
89,1,4,806,4009
86,1,4,789,1795
86,1,4,754,3898
85,1,4,751,3140
3,0,5,845,3439
7,0,5,840,1818
11,1,5,832,3142
15,0,5,839,4016
23,1,5,832,3142
26,0,5,850,1819
29,1,5,839,4016
31,0,5,838,3140
32,0,5,850,1819
35,0,5,832,3142
39,1,5,832,3142
36,1,5,832,3142
35,1,5,850,1819
40,0,5,840,1818
43,0,5,838,3140
40,1,5,845,3439
46,0,5,838,3140
51,1,5,838,3140
54,1,5,838,3140
55,0,5,850,1819
55,1,5,839,4016
63,0,5,845,3439
62,0,5,845,3439
66,1,5,840,1818
70,0,5,839,4016
72,1,5,839,4016
78,0,5,850,1819
76,0,5,840,1818
76,0,5,840,1818
77,1,5,845,3439
3,0,6,859,3147
10,0,6,856,3148
34,0,6,859,3147
35,0,6,859,3147
48,0,6,859,3147
50,0,6,859,3147
56,0,6,856,3148
63,1,6,856,3148
67,1,6,859,3147
77,1,6,856,3148
80,1,6,856,3148
89,0,6,856,3148
12,0,7,861,3143
20,1,7,861,3143
29,0,7,861,3143
37,1,7,861,3143
43,0,7,861,3143
66,1,7,861,3143
76,1,7,861,3143
86,0,7,861,3143
19,1,1,52,782
18,1,1,58,1002
27,0,1,116,1049
34,1,1,43,993
38,0,1,103,779
37,0,1,90,1053
35,0,1,108,2012
40,0,1,95,777
44,0,1,48,1053
43,0,1,3,780
41,1,1,134,2002
43,1,1,121,779
46,0,1,61,783
45,1,1,30,783
57,1,1,28,2015
63,0,1,86,2009
61,0,1,76,1055
62,0,1,93,783
64,1,1,64,1053
60,1,1,53,780
63,1,1,92,779
61,1,1,128,2009
63,1,1,89,993
72,0,1,37,783
70,0,1,0,783
72,0,1,54,782
72,1,1,138,780
72,1,1,19,1002
76,1,1,22,2002
0,0,2,157,2012
6,1,2,180,780
8,1,2,196,2009
7,1,2,172,783
14,1,2,180,780
17,0,2,156,1049
17,0,2,195,1002
20,0,2,190,1002
27,1,2,151,779
37,0,2,142,993
36,1,2,156,1049
38,1,2,145,1055
42,1,2,195,1002
44,1,2,146,2015
47,0,2,196,2009
45,0,2,142,993
47,0,2,144,993
46,0,2,201,1053
49,1,2,183,1002
45,1,2,153,2008
53,0,2,188,783
50,0,2,146,2015
53,1,2,190,1002
57,1,2,172,783
58,1,2,144,993
55,1,2,199,2015
59,1,2,145,1055
62,1,2,188,783
65,1,2,151,779
66,1,2,158,1049
74,1,2,201,1053
78,0,2,157,2012
77,1,2,183,1002
79,1,2,199,2015
82,1,2,158,1049
87,1,2,153,2008
0,0,3,255,1049
1,1,3,255,1049
6,0,3,258,1055
8,0,3,254,783
6,0,3,233,1053
10,0,3,245,2015
14,0,3,245,2015
10,0,3,236,779
13,0,3,239,780
17,1,3,239,780
20,1,3,254,783
21,1,3,258,1055
33,0,3,245,2015
30,0,3,255,1049
33,1,3,242,783
30,1,3,242,783
39,0,3,247,1053
44,0,3,233,1053
40,1,3,236,779
45,0,3,242,783
45,0,3,258,1055
48,0,3,247,1053
45,1,3,217,1049
49,1,3,233,1053
58,1,3,222,1053
64,0,3,244,777
64,0,3,244,777
69,1,3,236,779
67,1,3,217,1049
65,1,3,217,1049
75,1,3,239,780
83,0,3,222,1053
83,0,3,222,1053
81,1,3,247,1053
80,1,3,244,777
89,1,3,254,783
86,1,3,0,783
89,1,3,0,783
4,1,4,292,783
14,0,4,288,1049
10,0,4,266,2015
13,1,4,269,783
18,1,4,287,1053
22,0,4,269,783
26,0,4,260,1053
29,1,4,269,783
32,0,4,263,1048
30,1,4,287,1053
34,1,4,272,1055
32,1,4,269,783
31,1,4,260,1053
39,0,4,266,2015
35,0,4,266,2015
38,1,4,288,1049
39,1,4,263,1048
41,0,4,266,2015
41,0,4,288,1049
50,0,4,288,1049
52,0,4,272,1055
50,0,4,292,783
54,1,4,292,783
53,1,4,260,1053
52,1,4,260,1053
55,0,4,263,1048
63,0,4,272,1055
64,1,4,287,1053
67,0,4,263,1048
70,1,4,287,1053
82,1,4,272,1055
88,0,4,292,783
88,0,4,0,783
3,0,5,295,1055
17,0,5,295,1055
61,0,5,295,1055
65,0,5,295,1055
72,0,5,295,1055
82,0,5,0,783
82,1,5,0,783
85,0,5,0,783
86,1,5,0,783
16,1,1,15,1067
28,1,1,44,1112
25,1,1,30,1114
29,1,1,16,904
25,1,1,38,1114
39,0,1,33,4221
38,0,1,34,1116
35,1,1,31,1104
42,0,1,46,4215
43,0,1,2,1104
40,1,1,40,3074
47,0,1,37,4215
47,0,1,49,3058
48,1,1,0,4215
49,1,1,48,1063
50,1,1,8,904
59,1,1,12,904
55,1,1,29,1203
64,1,1,13,3074
61,1,1,47,3074
65,0,1,11,1104
66,0,1,9,904
66,0,1,17,4215
66,1,1,1,4231
67,1,1,36,903
69,1,1,19,1203
65,1,1,43,3074
69,1,1,22,3074
73,0,1,23,1104
74,1,1,25,4231
73,1,1,24,1063
84,1,1,21,1115
81,1,1,35,1104
80,1,1,7,904
89,1,1,10,4215
3,0,2,59,1203
7,0,2,65,3074
11,1,2,76,4231
14,1,2,54,1112
12,1,2,52,903
17,0,2,67,1104
24,0,2,52,903
24,0,2,70,1067
27,0,2,67,1104
28,0,2,57,1067
38,1,2,59,1203
38,1,2,70,1067
48,1,2,54,1112
47,1,2,76,4231
52,1,2,77,1068
52,1,2,82,1116
51,1,2,77,1068
57,0,2,65,3074
58,1,2,71,1102
61,0,2,58,1102
62,0,2,81,4215
63,0,2,58,1102
69,0,2,85,1203
65,0,2,81,4215
65,1,2,85,1203
74,0,2,71,1102
82,1,2,82,1116
82,1,2,57,1067
88,1,2,0,4215
0,0,3,100,1116
1,1,3,89,4221
9,1,3,90,1115
8,1,3,89,4221
14,0,3,100,1116
21,0,3,97,3074
21,0,3,90,1115
26,0,3,103,1063
25,0,3,100,1116
31,0,3,90,1115
43,1,3,103,1063
45,1,3,97,3074
60,1,3,89,4221
72,0,3,97,3074
73,1,3,103,1063
78,0,3,0,4215
77,0,3,0,4215
11,0,4,107,1104
12,1,4,120,3058
16,0,4,118,1116
25,0,4,112,4232
29,1,4,112,4232
